"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"MNE","Montenegro, Republic of","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",9.5425538259677,,
"MNE","Montenegro, Republic of","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",9.2909749824643,,
"MNE","Montenegro, Republic of","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2015","2015",8.832996890174,,
"MNE","Montenegro, Republic of","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2016","2016",8.8408953735534,,
"MNE","Montenegro, Republic of","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2017","2017",9.8874420657691,,
"MNE","Montenegro, Republic of","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2018","2018",10.488597856947,,
"MNE","Montenegro, Republic of","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2019","2019",10.260049346056,,
"MNE","Montenegro, Republic of","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2020","2020",8.8371564196583,,
"MNE","Montenegro, Republic of","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2021","2021",9.4378759593445,,
"MNE","Montenegro, Republic of","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2022","2022",10.829905369759,,
"MNE","Montenegro, Republic of","IND-ECO-VA","Share of value added by the transport sector","2006","2006",5.5768580128567,,
"MNE","Montenegro, Republic of","IND-ECO-VA","Share of value added by the transport sector","2007","2007",5.3133323987102,,
"MNE","Montenegro, Republic of","IND-ECO-VA","Share of value added by the transport sector","2008","2008",4.9192158120515,,
"MNE","Montenegro, Republic of","IND-ECO-VA","Share of value added by the transport sector","2009","2009",5.4113860390264,,
"MNE","Montenegro, Republic of","IND-ECO-VA","Share of value added by the transport sector","2010","2010",5.52871712292,,
"MNE","Montenegro, Republic of","IND-ECO-VA","Share of value added by the transport sector","2011","2011",5.5238721941946,,
"MNE","Montenegro, Republic of","IND-ECO-VA","Share of value added by the transport sector","2012","2012",4.8984334007945,,
"MNE","Montenegro, Republic of","IND-ECO-VA","Share of value added by the transport sector","2013","2013",4.5825031697156,,
"MNE","Montenegro, Republic of","IND-ECO-VA","Share of value added by the transport sector","2014","2014",4.4439681348909,,
"MNE","Montenegro, Republic of","IND-ECO-VA","Share of value added by the transport sector","2015","2015",4.4341495698213,,
"MNE","Montenegro, Republic of","IND-ECO-VA","Share of value added by the transport sector","2016","2016",4.8394986242739,,
"MNE","Montenegro, Republic of","IND-ECO-VA","Share of value added by the transport sector","2017","2017",5.1440913999886,,
"MNE","Montenegro, Republic of","IND-ECO-VA","Share of value added by the transport sector","2018","2018",5.0968266030764,,
"MNE","Montenegro, Republic of","IND-ECO-VA","Share of value added by the transport sector","2019","2019",4.9847102404097,,
"MNE","Montenegro, Republic of","IND-ECO-VA","Share of value added by the transport sector","2020","2020",4.2624369142033,,
"MNE","Montenegro, Republic of","IND-ECO-VA","Share of value added by the transport sector","2021","2021",4.5878403580753,,
"MNE","Montenegro, Republic of","IND-ECO-VA","Share of value added by the transport sector","2022","2022",4.362293973899,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2000","2000",13.163824205398,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2001","2001",12.956784988379,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2002","2002",13.046403255448,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2003","2003",12.804219636241,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2004","2004",13.080951727114,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2005","2005",13.091543462245,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2006","2006",13.365873999859,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2007","2007",13.13401840381,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",13.198427688298,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",12.815366868805,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",12.996551125226,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",13.155905402594,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",12.735316330278,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",12.243152442404,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",12.110141876986,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2015","2015",12.003162628276,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2016","2016",11.823544415781,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2017","2017",11.930704637866,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2018","2018",12.390800286933,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2019","2019",12.318051263824,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2020","2020",11.19140625,"P","Provisional value"
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2021","2021",11.534316497975,"P","Provisional value"
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2022","2022",12.115611735115,"P","Provisional value"
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2000","2000",36.256988989126,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2001","2001",34.296399258671,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2002","2002",35.482958118476,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2003","2003",34.810959934792,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2004","2004",32.872480806142,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2005","2005",31.88511444817,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2006","2006",31.08721691412,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2007","2007",30.941606237392,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2008","2008",30.093729372937,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2009","2009",29.190180586907,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2010","2010",30.136911580211,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2011","2011",29.025541000026,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2012","2012",25.483528739697,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2013","2013",24.367070921589,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2014","2014",25.29456004011,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2015","2015",26.666666666667,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2016","2016",26.105953031131,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2017","2017",25.058107649317,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2018","2018",26.688126065964,,
