Country_Code,Country_Name,Year,GDP_per_Capita_USD,KM_Railway_per_1000_sq_km,Population_Density_sq_km,Land_Area_sq_km,Share_Indicator,Share_Value,Infrastructure_Indicator,Infrastructure_USD
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of household expenditure for transport services in total household expenditure for transport,19.61026326524,Rail infrastructure investment,150500059.76809573
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of household expenditure for transport services in total household expenditure for transport,19.61026326524,Road infrastructure investment,574571993.9966222
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of household expenditure for transport services in total household expenditure for transport,19.61026326524,Rail infrastructure maintenance,102607217.33009307
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of household expenditure for transport services in total household expenditure for transport,19.61026326524,Road infrastructure maintenance,260923616.3684952
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,19.992575895983,Rail infrastructure investment,150500059.76809573
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,19.992575895983,Road infrastructure investment,574571993.9966222
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,19.992575895983,Rail infrastructure maintenance,102607217.33009307
HRV,Croatia,2021,17809.0323901126,46.3,69.3173695496783,55960.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,19.992575895983,Road infrastructure maintenance,260923616.3684952
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of household expenditure for transport in total household expenditure,15.375859472167,Rail infrastructure investment,182623154.908844
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of household expenditure for transport in total household expenditure,15.375859472167,Road infrastructure investment,1822379358.765186
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of household expenditure for transport in total household expenditure,15.375859472167,Rail infrastructure maintenance,250284526.9354188
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of household expenditure for transport in total household expenditure,15.375859472167,Road infrastructure maintenance,303244594.79453665
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,37.047283992149,Rail infrastructure investment,182623154.908844
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,37.047283992149,Road infrastructure investment,1822379358.765186
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,37.047283992149,Rail infrastructure maintenance,250284526.9354188
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,37.047283992149,Road infrastructure maintenance,303244594.79453665
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,49.337097692025,Rail infrastructure investment,182623154.908844
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,49.337097692025,Road infrastructure investment,1822379358.765186
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,49.337097692025,Rail infrastructure maintenance,250284526.9354188
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,49.337097692025,Road infrastructure maintenance,303244594.79453665
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of household expenditure for transport services in total household expenditure for transport,13.615618315827,Rail infrastructure investment,182623154.908844
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of household expenditure for transport services in total household expenditure for transport,13.615618315827,Road infrastructure investment,1822379358.765186
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of household expenditure for transport services in total household expenditure for transport,13.615618315827,Rail infrastructure maintenance,250284526.9354188
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of household expenditure for transport services in total household expenditure for transport,13.615618315827,Road infrastructure maintenance,303244594.79453665
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of value added by the transport sector,5.2306134354356,Rail infrastructure investment,182623154.908844
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of value added by the transport sector,5.2306134354356,Road infrastructure investment,1822379358.765186
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of value added by the transport sector,5.2306134354356,Rail infrastructure maintenance,250284526.9354188
HUN,Hungary,2005,11223.3993032598,82.6,112.566287244727,89610.0,Share of value added by the transport sector,5.2306134354356,Road infrastructure maintenance,303244594.79453665
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of household expenditure for transport in total household expenditure,15.620728888281,Rail infrastructure investment,97807274.75793384
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of household expenditure for transport in total household expenditure,15.620728888281,Road infrastructure investment,624550329.8533868
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of household expenditure for transport in total household expenditure,15.620728888281,Rail infrastructure maintenance,1323825352.8058312
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of household expenditure for transport in total household expenditure,15.620728888281,Road infrastructure maintenance,1343363311.9740832
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,34.975118836677,Rail infrastructure investment,97807274.75793384
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,34.975118836677,Road infrastructure investment,624550329.8533868
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,34.975118836677,Rail infrastructure maintenance,1323825352.8058312
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,34.975118836677,Road infrastructure maintenance,1343363311.9740832
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,50.969589581186,Rail infrastructure investment,97807274.75793384
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,50.969589581186,Road infrastructure investment,624550329.8533868
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,50.969589581186,Rail infrastructure maintenance,1323825352.8058312
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,50.969589581186,Road infrastructure maintenance,1343363311.9740832
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of household expenditure for transport services in total household expenditure for transport,14.055291582137,Rail infrastructure investment,97807274.75793384
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of household expenditure for transport services in total household expenditure for transport,14.055291582137,Road infrastructure investment,624550329.8533868
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of household expenditure for transport services in total household expenditure for transport,14.055291582137,Rail infrastructure maintenance,1323825352.8058312
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of household expenditure for transport services in total household expenditure for transport,14.055291582137,Road infrastructure maintenance,1343363311.9740832
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of value added by the transport sector,5.4340436197983,Rail infrastructure investment,97807274.75793384
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of value added by the transport sector,5.4340436197983,Road infrastructure investment,624550329.8533868
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of value added by the transport sector,5.4340436197983,Rail infrastructure maintenance,1323825352.8058312
HUN,Hungary,2006,11489.5608654088,87.4,112.391139381765,89610.0,Share of value added by the transport sector,5.4340436197983,Road infrastructure maintenance,1343363311.9740832
